t_min,mode,Core_ZN_temp,Perimeter_ZN_1_temp,Perimeter_ZN_2_temp,Perimeter_ZN_3_temp,Perimeter_ZN_4_temp,Core_ZN_pmv,Perimeter_ZN_1_pmv,Perimeter_ZN_2_pmv,Perimeter_ZN_3_pmv,Perimeter_ZN_4_pmv,facility_electricity_j,carbon_intensity_gco2_kwh
142.5,baseline,15.599998713886134,15.58013758741938,15.561836252455581,15.574854723302908,15.559817856469202,-2.07,-2.08,-2.08,-2.08,-2.08,0.0,350.0
153.33333333333331,baseline,15.160399400307103,15.5988554176927,15.596482131041178,15.598531440769419,15.59639064553877,-2.2,-2.07,-2.07,-2.07,-2.07,0.0,350.0
161.99999999999997,baseline,15.596536456551808,14.81993147946943,14.607027427418508,14.667833375334768,14.551895614835315,-2.07,-2.3,-2.37,-2.35,-2.38,0.0,350.0
169.99999999999997,baseline,15.599997011586034,14.536868536351992,14.380113790500216,14.298831007383388,14.286440395555687,-2.07,-2.39,-2.44,-2.46,-2.46,0.0,350.0
182.5,baseline,15.599999095611096,15.57979380283143,15.561030582046063,15.574416419746989,15.559005455981445,-2.07,-2.08,-2.08,-2.08,-2.08,0.0,350.0
195.0,baseline,15.119520427303865,15.597658515975517,15.592989728506243,15.597017514047963,15.592815961385487,-2.21,-2.07,-2.07,-2.07,-2.07,0.0,350.0
202.0,baseline,15.595661565455732,14.80558863756591,14.591702544937515,14.655819871276703,14.536934062806347,-2.07,-2.31,-2.37,-2.35,-2.39,0.0,350.0
210.0,baseline,15.59999770269455,14.509085510291849,14.355213917560588,14.27798754955155,14.262690082870302,-2.07,-2.4,-2.44,-2.47,-2.47,0.0,350.0
222.49999999999997,baseline,15.599999270428533,15.5792706295849,15.560296094639472,15.574005310233572,15.558299299463831,-2.07,-2.08,-2.08,-2.08,-2.08,0.0,350.0
233.33333333333331,baseline,15.15910687773361,15.598815114328044,15.596357172587158,15.59848868923654,15.596269593022138,-2.2,-2.07,-2.07,-2.07,-2.07,0.0,350.0
242.0,baseline,15.596537542577376,14.785725393736056,14.573857169712884,14.640860834388727,14.519997887735236,-2.07,-2.31,-2.38,-2.36,-2.39,0.0,350.0
250.00000000000003,baseline,15.599998184701862,14.477708286781441,14.32976399779785,14.257280955840022,14.23909817661899,-2.07,-2.41,-2.45,-2.47,-2.48,0.0,350.0
262.5,baseline,15.59999945591854,15.578680341760995,15.55951732275331,15.573599591057292,15.557605501797516,-2.07,-2.08,-2.08,-2.08,-2.08,0.0,350.0
275.0,baseline,15.118804983561276,15.597551184511392,15.592752183304128,15.596934978774438,15.592600482330521,-2.21,-2.07,-2.07,-2.07,-2.07,0.0,349.9
282.0,baseline,15.595661050180405,14.779913346493514,14.569558524335823,14.639599241574862,14.5168912850638,-2.07,-2.32,-2.38,-2.36,-2.39,0.0,349.9
290.0,baseline,15.599998756241483,14.468403899486974,14.325889495969575,14.257521839630074,14.237345086362204,-2.07,-2.41,-2.45,-2.47,-2.48,0.0,349.9
302.5,baseline,15.599999639802178,15.578500648410644,15.559425590144926,15.57359139711562,15.557587488254496,-2.07,-2.08,-2.08,-2.08,-2.08,0.0,349.9
315.0,baseline,15.126650433492731,15.597538347110252,15.592747783754234,15.596938350197782,15.59260725176575,-2.21,-2.07,-2.07,-2.07,-2.07,0.0,349.8
322.0,baseline,15.595727680187643,14.769446927254828,14.561865653254063,14.634667755924212,14.510673872193601,-2.07,-2.32,-2.38,-2.36,-2.4,0.0,349.8
330.0,baseline,15.599999409948733,14.447721592248323,14.312417464806485,14.248061369065981,14.226295478722475,-2.07,-2.42,-2.46,-2.48,-2.48,0.0,349.7
342.50000000000006,baseline,15.599999819641194,15.578109204331376,15.559013127703093,15.573398945831936,15.55726054173212,-2.07,-2.08,-2.08,-2.08,-2.08,0.0,349.6
354.99999999999994,baseline,15.12542475912477,15.597500974172045,15.592685559772889,15.596919973681096,15.592559588182827,-2.21,-2.07,-2.07,-2.07,-2.07,0.0,349.5
362.0,baseline,15.595713509528439,14.753177469782239,14.54844748876451,14.624550976652088,14.498861150377408,-2.07,-2.32,-2.39,-2.36,-2.4,0.0,349.4
370.0,baseline,15.599999518074574,14.419989299646634,14.291077324629894,14.231708540086656,14.207932733760416,-2.07,-2.42,-2.46,-2.48,-2.49,0.0,349.2
382.5,baseline,15.599999768453932,15.577586148021668,15.558348050963072,15.573074398057237,15.556703216728259,-2.07,-2.08,-2.08,-2.08,-2.08,0.0,349.0
395.0,baseline,15.120901952789946,15.597448947069001,15.592578846953556,15.596886691433081,15.592472325831386,-2.21,-2.07,-2.07,-2.07,-2.07,0.0,348.7
402.0,baseline,15.595670546322445,14.734211982759678,14.532777966197834,14.612378751758472,14.484566467581146,-2.07,-2.33,-2.39,-2.37,-2.4,0.0,348.5
410.0,baseline,15.599999467022455,14.388656053986361,14.267159522560421,14.212087493776123,14.185791984888192,-2.07,-2.43,-2.47,-2.49,-2.49,0.0,348.2
422.5,baseline,15.599999868853521,15.576995171989216,15.557600765004395,15.572683179103421,15.556028313014815,-2.07,-2.08,-2.08,-2.08,-2.08,0.0,347.7
435.0,baseline,15.120692847171934,15.59738931071104,15.592457019785439,15.596845741111213,15.592364665368958,-2.21,-2.07,-2.07,-2.07,-2.07,0.0,347.1
442.0,baseline,15.59566680119416,14.722505003426472,14.528328241939935,14.606531355819262,14.477419883540328,-2.07,-2.33,-2.39,-2.37,-2.41,0.0,346.7
450.0,baseline,15.59999975287943,14.401102509120353,14.295504608523531,14.21345130848973,14.185356139304892,-2.07,-2.43,-2.46,-2.49,-2.49,0.0,346.1
462.50000000000006,baseline,15.599999963749438,15.57721367491232,15.55851729467508,15.572765114391874,15.556028179738627,-2.07,-2.08,-2.08,-2.08,-2.08,0.0,345.1
474.99999999999994,baseline,15.137338606270887,15.597400682996007,15.592570647957528,15.596857013146607,15.592368380636678,-2.21,-2.07,-2.07,-2.07,-2.07,0.0,344.0
482.0,baseline,15.595815237199627,14.936874881964888,14.779904669447067,14.63427302789079,14.50956792329989,-2.07,-2.27,-2.32,-2.36,-2.4,0.0,343.2
495.0,baseline,15.59951931593054,15.56530279888181,15.525722856484414,15.546534328658733,15.502394199316022,-2.07,-2.08,-2.09,-2.09,-2.1,0.0,341.6
505.00000000000006,baseline,15.59995015177001,15.596328630137002,15.58805769288098,15.594320181225745,15.584832303395562,-2.07,-2.07,-2.07,-2.07,-2.07,0.0,340.2
512.0,baseline,15.279576778644833,20.337957087534154,20.635819888934567,20.198239356230903,20.571593989734406,-2.17,-0.65,-0.56,-0.69,-0.58,0.0,339.1
522.0,baseline,20.150460866786783,17.84951261238125,17.538876586847202,17.17462857722819,17.00589350778668,-0.7,-1.4,-1.49,-1.6,-1.65,0.0,337.4
535.0000000000001,baseline,20.919553132017104,20.816518630614887,20.657306079752356,20.767674331436872,20.611890923990632,-0.47,-0.51,-0.55,-0.52,-0.57,0.0,334.9
545.0,baseline,20.992670159489005,20.98302168201061,20.951415394327547,20.978430163789774,20.947033393996634,-0.45,-0.46,-0.46,-0.46,-0.47,0.0,332.7
552.0,baseline,18.572302028090462,20.99967145676012,20.998532272426843,20.999574687834407,20.998443049573606,-1.18,-0.45,-0.45,-0.45,-0.45,0.0,331.1
562.0,baseline,20.848205856858787,18.850845102530677,18.41155121938752,17.966541501608326,17.846014667283423,-0.5,-1.09,-1.23,-1.36,-1.4,0.0,328.6
573.3333333333334,baseline,20.992387075584965,20.946664567693844,20.88796137627969,20.920589688768054,20.865179627798135,-0.45,-0.47,-0.48,-0.47,-0.49,0.0,325.6
583.3333333333333,baseline,20.999618826717473,20.99716328207267,20.99058114247974,20.995798518368193,20.98911259893348,-0.45,-0.45,-0.45,-0.45,-0.45,0.0,322.7
592.0,baseline,18.941133866658898,20.99993880994379,20.99967552300523,20.99990868017183,20.999636776797416,-1.07,-0.45,-0.45,-0.45,-0.45,0.0,320.0
602.0,baseline,20.956709609813828,19.37930213771115,18.74568938044257,18.313812287818863,18.234255685712263,-0.46,-0.94,-1.13,-1.26,-1.28,0.0,316.8
613.3333333333333,baseline,20.997802742265222,20.960865723055132,20.903449955945177,20.930291760768952,20.882937650196737,-0.45,-0.46,-0.48,-0.47,-0.49,0.0,313.0
623.3333333333334,baseline,20.99989721666352,20.99785729026024,20.99180312095916,20.996280671929227,20.990437504683953,-0.45,-0.45,-0.45,-0.45,-0.45,0.0,309.6
632.0,baseline,19.140416138979283,20.999953666691653,20.999717736635496,20.99992062060604,20.999680770362495,-1.01,-0.45,-0.45,-0.45,-0.45,0.0,306.5
642.0,baseline,20.98593554528375,19.781148014449393,18.846875681223445,18.518538949657426,18.468822551574185,-0.45,-0.82,-1.1,-1.19,-1.21,0.0,302.9
653.3333333333334,baseline,20.99928515857935,20.970700892435424,20.908208360096964,20.935916858626463,20.893471539410818,-0.45,-0.46,-0.48,-0.47,-0.48,0.0,298.8
663.3333333333334,baseline,20.999983161615425,20.998365762445236,20.992198185329066,20.99657042185092,20.9912355991644,-0.45,-0.45,-0.45,-0.45,-0.45,0.0,295.2
672.0,baseline,19.275513163650942,20.99996551240015,20.999732793583448,20.99992846243795,20.99970785552811,-0.97,-0.45,-0.45,-0.45,-0.45,0.0,292.2
682.0,baseline,20.98706144890672,19.950025284110723,18.828465388675482,18.67160763113557,18.639780986658707,-0.45,-0.76,-1.1,-1.15,-1.16,0.0,288.8
695.0,baseline,20.998686026966492,20.94255043505518,20.790834082563943,20.862966331488103,20.776661098501215,-0.45,-0.47,-0.51,-0.49,-0.52,0.0,284.7
705.0,baseline,20.99991958663241,20.99396250983129,20.969032383959217,20.986657681382557,20.96781174874851,-0.45,-0.45,-0.46,-0.45,-0.46,0.0,281.8
712.0,baseline,19.379733718581367,20.9998804214574,20.99905522769501,20.99973707930654,20.999039696290673,-0.94,-0.45,-0.45,-0.45,-0.45,0.0,279.9
722.0,baseline,20.98789232718,19.866841755924497,18.89092391325849,18.78709987558963,18.756925982008767,-0.45,-0.79,-1.08,-1.11,-1.12,0.0,277.5
730.0,baseline,21.00001638173683,19.39198393697298,18.101334734494518,17.698002903061056,17.909976129861164,-0.45,-0.93,-1.32,-1.44,-1.38,0.0,275.8
742.0,baseline,21.00000528634306,20.97998698058965,20.939866306126223,20.87149738920605,20.93742162236292,-0.45,-0.46,-0.47,-0.49,-0.47,0.0,273.8
752.0,baseline,19.44377603753017,20.999566735790225,20.997897041105062,20.997181754895426,20.997866988719565,-0.92,-0.45,-0.45,-0.45,-0.45,0.0,272.5
762.0,baseline,20.988404279691565,19.653319422110883,18.86360276851282,18.77289163875793,18.747974964925163,-0.45,-0.85,-1.09,-1.12,-1.13,0.0,271.8
770.0,baseline,21.0000162469015,18.98368655221367,18.0655951551158,17.695559710400126,17.90731416313138,-0.45,-1.05,-1.33,-1.44,-1.38,0.0,271.5
782.0,baseline,21.000005238528956,20.974809331369478,20.939045680218676,20.873350909453002,20.937278815575283,-0.45,-0.46,-0.47,-0.49,-0.47,0.0,271.8
792.0,baseline,19.494478404602344,20.999458833051325,20.99786969712784,20.99722189251207,20.997861617936678,-0.9,-0.45,-0.45,-0.45,-0.45,0.0,272.6
802.0,baseline,20.988793318222065,19.53150715273161,18.8805616717063,18.8050675774498,18.80035592539923,-0.45,-0.89,-1.09,-1.11,-1.11,0.0,273.9
810.0,baseline,21.000018062572558,18.782272536071098,18.095830392128004,17.749074169645795,17.98647775507576,-0.45,-1.12,-1.32,-1.43,-1.35,0.0,275.4
822.0,baseline,21.00000549925683,20.972241966832488,20.939628400556902,20.886169066991947,20.938832170026302,-0.45,-0.46,-0.47,-0.48,-0.47,0.0,278.3
832.0,baseline,19.54693327548453,20.999405622589045,20.99788917785188,20.997502240057173,20.997911961788727,-0.89,-0.45,-0.45,-0.45,-0.45,0.0,281.4
842.0,baseline,20.989202226421074,19.49312108223644,18.909840587461236,18.844866495930177,18.859947192587967,-0.45,-0.9,-1.08,-1.1,-1.09,0.0,285.0
850.0,baseline,21.000016163719707,18.73795485473733,18.133307851043174,17.80135004968313,18.071835599702624,-0.45,-1.13,-1.31,-1.41,-1.33,0.0,288.3
862.0,baseline,21.000004138455115,20.971698897359744,20.940369047112227,20.897656037296024,20.940533645121054,-0.45,-0.46,-0.47,-0.48,-0.47,0.0,293.9
872.0,baseline,19.58548739470757,20.999393968851482,20.997913618260167,20.997753626930688,20.99796628406618,-0.87,-0.45,-0.45,-0.45,-0.45,0.0,299.1
882.0,baseline,20.98949902748629,19.480152973452956,18.920012298604615,18.862464556301546,18.908544259540477,-0.45,-0.91,-1.07,-1.09,-1.08,0.0,304.9
890.0,baseline,21.00001227066925,18.703891468921118,18.14242444830864,17.817587005888758,18.130674657288694,-0.45,-1.14,-1.31,-1.4,-1.31,0.0,310.0
902.0,baseline,21.000003778327898,20.97124526882139,20.940522856473155,20.902354922921887,20.941688810991984,-0.45,-0.46,-0.47,-0.48,-0.47,0.0,318.1
912.0,baseline,19.619214568515886,20.999385295176268,20.99791791700845,20.99785591723282,20.99800395262647,-0.86,-0.45,-0.45,-0.45,-0.45,0.0,325.4
922.0,baseline,20.989765396453468,19.40357962546284,18.925250044252014,18.87662419967684,18.897294886696763,-0.45,-0.93,-1.07,-1.09,-1.08,0.0,333.1
930.0,baseline,21.00001051588936,18.564474017186424,18.144100612646483,17.831368112351765,18.092413422894154,-0.45,-1.18,-1.31,-1.4,-1.32,0.0,339.6
942.0,baseline,21.000003480806793,20.969396259471615,20.940519346503553,20.906470299598645,20.940862729523218,-0.45,-0.46,-0.47,-0.48,-0.47,0.0,349.9
952.0,baseline,19.645105853132083,20.9993481260571,20.99791831270729,20.997946849129082,20.99797763095073,-0.86,-0.45,-0.45,-0.45,-0.45,0.0,358.8
962.0000000000001,baseline,20.989975054633373,19.3457252170281,18.929973753723218,18.89118789458192,18.878733698964723,-0.45,-0.95,-1.07,-1.08,-1.09,0.0,368.0
970.0000000000001,baseline,21.000011348837226,18.474953896364838,18.147870484063933,17.848612042765726,18.057741743494983,-0.45,-1.21,-1.31,-1.4,-1.33,0.0,375.6
982.0,baseline,21.000003187358622,20.968333382588185,20.940557842997343,20.911237690703054,20.94010983468641,-0.45,-0.46,-0.47,-0.48,-0.47,0.0,387.3
992.0000000000001,baseline,19.66622564108341,20.999325351379063,20.997917507790348,20.99804957306575,20.997951361468324,-0.85,-0.45,-0.45,-0.45,-0.45,0.0,397.2
1002.0000000000002,baseline,20.99014223569668,19.295109314839873,18.933004326711405,18.904329240769698,18.844927878284803,-0.45,-0.96,-1.07,-1.08,-1.1,0.0,407.1
1014.9999999999999,baseline,20.998968882028965,20.90446211896021,20.800165879948352,20.876619214785244,20.795907285351245,-0.45,-0.48,-0.51,-0.49,-0.51,0.0,419.9
1020.0,baseline,20.99997875440932,20.995602876687368,20.980532117979056,20.994137229759883,20.980846928052138,-0.45,-0.45,-0.46,-0.45,-0.46,0.0,424.8
1032.0000000000002,baseline,19.69649873146821,20.999949361764727,20.99960491731823,20.99993000059998,20.999620603309044,-0.84,-0.45,-0.45,-0.45,-0.45,0.0,436.3
1042.0,baseline,20.990354393214208,19.353266710358156,19.029424668278992,19.013581770108047,18.93736065561535,-0.45,-0.94,-1.04,-1.05,-1.07,0.0,445.6
1050.0,baseline,21.000006727757054,18.472213517229903,18.27100408648364,18.00323434885083,18.123357145701565,-0.45,-1.21,-1.27,-1.35,-1.31,0.0,452.7
1062.0000000000002,baseline,21.00000184206126,20.968319625079307,20.94302513097239,20.946875707990973,20.941333816428084,-0.45,-0.46,-0.47,-0.47,-0.47,0.0,462.7
1072.0,baseline,19.706842306518148,20.99932068129794,20.99799397706518,20.99882989088782,20.997984410104372,-0.84,-0.45,-0.45,-0.45,-0.45,0.0,470.3
1082.0,baseline,20.990468992605276,19.307674506908413,18.989192794124385,18.976185649511937,18.89287755531678,-0.45,-0.96,-1.05,-1.06,-1.08,0.0,477.1
1090.0,baseline,21.00000495998161,18.40672271471568,18.214781535269086,17.9505695162733,18.061641452716465,-0.45,-1.23,-1.29,-1.36,-1.33,0.0,482.0
1102.0,baseline,21.000001393802595,20.967538891922658,20.941819360324313,20.93802716992844,20.94004051723793,-0.45,-0.46,-0.47,-0.47,-0.47,0.0,488.2
1112.0,baseline,19.714552544907022,20.99930298315664,20.997950546830523,20.998631995293163,20.997939024597535,-0.84,-0.45,-0.45,-0.45,-0.45,0.0,492.2
1122.0000000000002,baseline,20.990536846189983,19.28570624162225,18.974848264673064,18.964933795136137,18.876119074741087,-0.45,-0.96,-1.06,-1.06,-1.09,0.0,495.2
1132.0,baseline,20.005735758775522,18.074635910838982,17.653488835454205,17.618379033112273,17.50909534307305,-0.75,-1.33,-1.45,-1.46,-1.5,0.0,497.1
1145.0,baseline,19.216619439536608,17.531638554769593,17.102586015584674,17.040403801188166,16.94529811131448,-0.99,-1.49,-1.62,-1.64,-1.67,0.0,497.9
1152.5000000000002,baseline,18.5697270254412,17.34630360103251,16.909772176626475,16.836692739339437,16.746162536937376,-1.18,-1.55,-1.68,-1.7,-1.73,0.0,497.5
1160.0,baseline,18.002240017916048,17.175323843230174,16.720516743562325,16.641511448796138,16.549439676054238,-1.35,-1.6,-1.73,-1.76,-1.79,0.0,496.5
1170.0,baseline,17.85493555243834,17.07629642197182,16.606285316164385,16.526428262116656,16.430122110663934,-1.39,-1.63,-1.77,-1.79,-1.82,0.0,494.2
1180.0,baseline,17.753782749676432,16.990978267062946,16.507350723124567,16.42747111725342,16.326895768459227,-1.42,-1.65,-1.8,-1.82,-1.85,0.0,491.0
1190.0,baseline,17.67387018635339,16.916235615023,16.420563991424917,16.34110201331862,16.23651816795338,-1.45,-1.68,-1.82,-1.85,-1.88,0.0,486.8
1200.0,baseline,17.60702071020048,16.85035214428772,16.34398921699033,16.265231336748798,16.156942882489474,-1.47,-1.69,-1.85,-1.87,-1.9,0.0,481.8
1210.0,baseline,17.537713518347076,16.781962238514282,16.26584847908989,16.18865350554046,16.076117568986525,-1.49,-1.72,-1.87,-1.89,-1.93,0.0,476.1
1220.0,baseline,17.472656554058158,16.71663234650311,16.192084468257743,16.11682901895019,16.00027230263722,-1.51,-1.74,-1.89,-1.91,-1.95,0.0,469.7
1230.0,baseline,17.41213614127683,16.65027107837846,16.1239016235575,16.054624926990027,15.930802350184042,-1.53,-1.75,-1.91,-1.93,-1.97,0.0,462.9
1240.0,baseline,17.35579656836176,16.5925550366413,16.059342215199663,15.993312415645322,15.865878731606095,-1.54,-1.77,-1.93,-1.95,-1.99,0.0,455.8
1250.0,baseline,17.30347284201734,16.539201675651917,15.998836481497761,15.93577286166551,15.80627704742896,-1.56,-1.79,-1.95,-1.97,-2.01,0.0,448.4
1260.0,baseline,17.25425029132252,16.488378206023448,15.940963303505056,15.880811019568874,15.749918141531499,-1.57,-1.8,-1.97,-1.99,-2.03,0.0,440.8
1270.0,baseline,17.21606368771892,16.44388144996181,15.894746852431345,15.836661306565153,15.701051602240089,-1.59,-1.82,-1.98,-2.0,-2.04,0.0,433.3
1280.0,baseline,17.18387123489602,16.402818292230876,15.851863357686282,15.79594323559014,15.655778610775116,-1.59,-1.83,-1.99,-2.01,-2.05,0.0,425.9
1290.0,baseline,17.1538124180512,16.363685298514298,15.810995753380114,15.75733384932531,15.61358810374894,-1.6,-1.84,-2.01,-2.02,-2.07,0.0,418.6
1300.0,baseline,17.126013833327203,16.332187986660603,15.772488216035882,15.716889344647315,15.574087717052826,-1.61,-1.85,-2.02,-2.03,-2.08,0.0,411.6
1310.0,baseline,17.10020998621476,16.298439406567294,15.735978791880688,15.681722625020347,15.537022705815843,-1.62,-1.86,-2.03,-2.05,-2.09,0.0,405.0
1320.0,baseline,17.076175252260274,16.26573209337262,15.701279906409907,15.648886698556579,15.502170920244525,-1.63,-1.87,-2.04,-2.06,-2.1,0.0,398.7
1330.0,baseline,17.045252469646947,16.22449560360463,15.658738131861083,15.609080195720495,15.45952849923602,-1.64,-1.88,-2.05,-2.07,-2.11,0.0,392.8
1340.0,baseline,17.011892617050542,16.18205242678881,15.615814668123338,15.568905387740728,15.416623610163937,-1.65,-1.9,-2.07,-2.08,-2.13,0.0,387.4
1350.0,baseline,16.979568976535298,16.139375372347924,15.573083165090015,15.528994796178374,15.373989419013139,-1.66,-1.91,-2.08,-2.09,-2.14,0.0,382.4
1360.0,baseline,16.947772052726872,16.09679832625901,15.530748434958445,15.489542849810883,15.331815128043534,-1.67,-1.92,-2.09,-2.1,-2.15,0.0,377.9
1370.0,baseline,16.916433593230817,16.054399408995206,15.488818953349211,15.450555565182153,15.290098612198035,-1.68,-1.93,-2.1,-2.11,-2.16,0.0,373.9
1380.0,baseline,16.88549420623711,16.012197925653123,15.447274860612099,15.412008670735817,15.253013442551282,-1.68,-1.95,-2.12,-2.13,-2.17,0.0,370.3
1390.0,baseline,16.859093814712075,15.977065721234828,15.408533673611764,15.379775569838122,15.219172841220477,-1.69,-1.96,-2.13,-2.14,-2.18,0.0,367.1
1400.0,baseline,16.834202933270145,15.943755451207089,15.374704331408145,15.349226225618063,15.18683673526868,-1.7,-1.97,-2.14,-2.15,-2.19,0.0,364.3
1410.0,baseline,16.810233961121128,15.911555102408425,15.34229658306325,15.319811540994301,15.155541157845246,-1.71,-1.98,-2.15,-2.15,-2.2,0.0,361.9
1420.0,baseline,16.786947606909873,15.880165380048904,15.310921265972015,15.291281734578337,15.125112421337974,-1.71,-1.99,-2.16,-2.16,-2.21,0.0,359.9
1430.0,baseline,16.764240002103175,15.84946172541042,15.280393205538886,15.263523285536559,15.095452966050164,-1.72,-2.0,-2.17,-2.17,-2.22,0.0,358.1
1445.0,baseline,16.74621531084228,15.824857342616166,15.255835121751552,15.241291050090947,15.541082482828262,-1.73,-2.0,-2.17,-2.18,-2.09,0.0,350.0
10.0,baseline,16.767236393870416,15.832325911421696,15.260979744252639,15.252623111285384,15.707277582656719,-1.72,-2.0,-2.17,-2.17,-2.04,0.0,350.0
20.0,baseline,16.74839507150021,15.800715806091633,15.226893510055852,15.224865629058982,15.710603333753467,-1.73,-2.01,-2.18,-2.18,-2.04,0.0,350.0
35.0,baseline,16.723485883211836,15.766915280111235,15.19609367958529,15.195228432337116,15.281815593949428,-1.73,-2.02,-2.19,-2.19,-2.17,0.0,350.0
40.0,baseline,16.681899277669473,15.713470536903772,15.145010708905275,15.148655264344413,15.065662856340051,-1.75,-2.04,-2.21,-2.21,-2.23,0.0,350.0
55.0,baseline,16.65075571045208,15.674021151109585,15.106784673957577,15.114009013484504,15.543585272583387,-1.75,-2.05,-2.22,-2.22,-2.09,0.0,350.0
65.0,baseline,16.61110015935452,15.624468795308491,15.541581566387695,15.175542637925368,15.605286917357432,-1.77,-2.06,-2.09,-2.2,-2.07,0.0,350.0
70.0,baseline,16.58704635441012,15.592042682787465,15.687047977686701,15.527178389425675,15.642495794567488,-1.77,-2.07,-2.04,-2.09,-2.06,0.0,350.0
84.99999999999999,baseline,16.579175305671292,15.577840611574505,15.750465963795797,15.594501861261845,15.181622362718437,-1.78,-2.08,-2.02,-2.07,-2.2,0.0,350.0
95.0,baseline,16.572279465189244,15.56280923960286,15.299661631602508,15.255807007465764,15.568607866391885,-1.78,-2.08,-2.16,-2.17,-2.08,0.0,350.0
99.99999999999999,baseline,16.566169472973872,15.547068865766843,15.099090942335522,15.097258790086375,15.631427548964211,-1.78,-2.09,-2.22,-2.22,-2.06,0.0,350.0
114.99999999999999,baseline,16.562409758182227,15.537319286639008,15.54007722468237,15.562226823008945,15.656220406757459,-1.78,-2.09,-2.09,-2.08,-2.05,0.0,350.0
125.00000000000001,baseline,16.558282751430767,15.526286097903359,15.658590820658652,15.595756031997642,15.186796201132164,-1.78,-2.09,-2.05,-2.07,-2.19,0.0,350.0
135.0,baseline,16.54606967757236,15.506129824725818,15.73001687615696,15.599525598678397,15.568457979909939,-1.79,-2.1,-2.03,-2.07,-2.08,0.0,350.0
145.00000000000003,baseline,16.53022028848266,15.482264763776909,15.269924188788043,15.245727589714011,15.606603669936863,-1.79,-2.11,-2.17,-2.18,-2.07,0.0,350.0
150.0,baseline,16.509721658118977,15.452774042538445,15.051773839343511,15.066775172952797,15.624434622642216,-1.8,-2.11,-2.23,-2.23,-2.06,0.0,350.0
163.33333333333331,baseline,16.495838310496342,15.433677683087847,15.591361005195347,15.581450351578885,15.17628970236263,-1.8,-2.12,-2.07,-2.08,-2.2,0.0,350.0
175.0,baseline,16.475057672534476,15.405837471501854,15.659511754687884,15.597707844207843,15.558758974466496,-1.81,-2.13,-2.05,-2.07,-2.08,0.0,350.0
180.0,baseline,16.452408774624487,15.374989621485936,15.695136182405951,15.599878663382581,15.570845740103426,-1.81,-2.14,-2.04,-2.07,-2.08,0.0,350.0
195.0,baseline,16.443415772134777,15.361989790760298,15.209494629323228,15.20546989423417,15.574543734026356,-1.82,-2.14,-2.19,-2.19,-2.08,0.0,350.0
203.33333333333334,baseline,16.4344314560924,15.348868485167367,15.30178409859686,15.286190223227031,15.12764260297298,-1.82,-2.15,-2.16,-2.16,-2.21,0.0,350.0
215.0,baseline,16.42456324788143,15.334946375597816,15.605863711747894,15.562686554140905,15.544629567872398,-1.82,-2.15,-2.07,-2.08,-2.09,0.0,350.0
220.0,baseline,16.414473746061226,15.320648388899002,15.65899652915025,15.598026567882618,15.549936035069509,-1.83,-2.15,-2.05,-2.07,-2.09,0.0,350.0
235.0,baseline,16.408744124596264,15.311920678114273,15.1872880690979,15.200955193132156,15.585931869398411,-1.83,-2.16,-2.19,-2.19,-2.07,0.0,350.0
243.33333333333331,baseline,16.402154456058415,15.302237061015617,15.610413151029185,15.282939064591611,15.117110437851284,-1.83,-2.16,-2.07,-2.17,-2.21,0.0,350.0
255.0,baseline,16.40125221176382,15.297770647350003,15.666220532598071,15.562080351052856,15.544199321222537,-1.83,-2.16,-2.05,-2.08,-2.09,0.0,350.0
